timestamp,value
2020-01-02 01:00:00,0.75
2020-01-02 01:10:00,0.76
2020-01-02 01:20:00,0.7
2020-01-02 01:30:00,0.91
2020-01-02 01:40:00,0.35
2020-01-02 01:50:00,0.82
2020-01-02 02:00:00,0.79
2020-01-02 02:10:00,0.29
2020-01-02 02:20:00,0.61
2020-01-02 02:30:00,1.56
2020-01-02 02:40:00,1.03
2020-01-02 02:50:00,0.76
2020-01-02 03:00:00,0.65
2020-01-02 03:10:00,0.39
2020-01-02 03:20:00,0.64
2020-01-02 03:30:00,0.83
2020-01-02 03:40:00,0.4
2020-01-02 03:50:00,0.37
2020-01-02 04:00:00,0.69
2020-01-02 04:10:00,0.61
2020-01-02 04:20:00,0.79
2020-01-02 04:30:00,0.69
2020-01-02 04:40:00,0.88
2020-01-02 04:50:00,0.94
2020-01-02 05:00:00,1.37
2020-01-02 05:10:00,1.09
2020-01-02 05:20:00,0.76
2020-01-02 05:30:00,0.94
2020-01-02 05:40:00,0.45
2020-01-02 05:50:00,0.59
2020-01-02 06:00:00,0.43
2020-01-02 06:10:00,0.7
2020-01-02 06:20:00,0.67
2020-01-02 06:30:00,0.41
2020-01-02 06:40:00,0.29
2020-01-02 06:50:00,0.4
2020-01-02 07:00:00,0.4
2020-01-02 07:10:00,0.31
2020-01-02 07:20:00,0.95
2020-01-02 07:30:00,1.49
2020-01-02 07:40:00,0.94
2020-01-02 07:50:00,0.53
2020-01-02 08:00:00,0.59
2020-01-02 08:10:00,1.09
2020-01-02 08:20:00,0.51
2020-01-02 08:30:00,0.46
2020-01-02 08:40:00,0.74
2020-01-02 08:50:00,0.93
2020-01-02 09:00:00,0.66
2020-01-02 09:10:00,1.16
2020-01-02 09:20:00,0.53
2020-01-02 09:30:00,0.86
2020-01-02 09:40:00,1.22
2020-01-02 09:50:00,1.24
2020-01-02 10:00:00,0.94
2020-01-02 10:10:00,1.13
2020-01-02 10:20:00,0.74
2020-01-02 10:30:00,1.33
2020-01-02 10:40:00,0.79
2020-01-02 10:50:00,1.11
2020-01-02 11:00:00,1.19
2020-01-02 11:10:00,0.95
2020-01-02 11:20:00,1.04
2020-01-02 11:30:00,0.84
2020-01-02 11:40:00,0.77
2020-01-02 11:50:00,1.01
2020-01-02 12:00:00,1.67
2020-01-02 12:10:00,1.71
2020-01-02 12:20:00,1.96
2020-01-02 12:30:00,1.56
2020-01-02 12:40:00,1.29
2020-01-02 12:50:00,1.31
2020-01-02 13:00:00,1.01
2020-01-02 13:10:00,1.86
2020-01-02 13:20:00,1.32
2020-01-02 13:30:00,1.17
2020-01-02 13:40:00,1.02
2020-01-02 13:50:00,1.29
2020-01-02 14:00:00,1.04
2020-01-02 14:10:00,1.47
2020-01-02 14:20:00,1.1
2020-01-02 14:30:00,1.59
2020-01-02 14:40:00,1.8
2020-01-02 14:50:00,1.61
2020-01-02 15:00:00,2.44
2020-01-02 15:10:00,1.82
2020-01-02 15:20:00,1.3
2020-01-02 15:30:00,0.87
2020-01-02 15:40:00,1.62
2020-01-02 15:50:00,1.39
2020-01-02 16:00:00,0.94
2020-01-02 16:10:00,1.04
2020-01-02 16:20:00,0.94
2020-01-02 16:30:00,1.26
2020-01-02 16:40:00,1.77
2020-01-02 16:50:00,2.11
2020-01-02 17:00:00,1.67
2020-01-02 17:10:00,1.68
2020-01-02 17:20:00,0.88
2020-01-02 17:30:00,1.37
2020-01-02 17:40:00,1.89
2020-01-02 17:50:00,2.66
2020-01-02 18:00:00,2.35
2020-01-02 18:10:00,2.3
2020-01-02 18:20:00,1.72
2020-01-02 18:30:00,1.41
2020-01-02 18:40:00,0.5
2020-01-02 18:50:00,1.5
2020-01-02 19:00:00,0.94
2020-01-02 19:10:00,0.75
2020-01-02 19:20:00,1.34
2020-01-02 19:30:00,1.89
2020-01-02 19:40:00,1.9
2020-01-02 19:50:00,2.53
2020-01-02 20:00:00,2.27
2020-01-02 20:10:00,1.91
2020-01-02 20:20:00,2.07
2020-01-02 20:30:00,1.65
2020-01-02 20:40:00,1.79
2020-01-02 20:50:00,1.7
2020-01-02 21:00:00,1.42
2020-01-02 21:10:00,0.93
2020-01-02 21:20:00,0.85
2020-01-02 21:30:00,1.02
2020-01-02 21:40:00,1.39
2020-01-02 21:50:00,2.18
2020-01-02 22:00:00,2.34
2020-01-02 22:10:00,2.67
2020-01-02 22:20:00,2.28
2020-01-02 22:30:00,2.21
2020-01-02 22:40:00,1.65
2020-01-02 22:50:00,2.51
2020-01-02 23:00:00,0.81
2020-01-02 23:10:00,2.26
2020-01-02 23:20:00,2.64
2020-01-02 23:30:00,1.72
2020-01-02 23:40:00,0.69
2020-01-02 23:50:00,0.9
2020-01-03 00:00:00,1.49
2020-01-03 00:10:00,1.19
2020-01-03 00:20:00,1.06
2020-01-03 00:30:00,0.49
2020-01-03 00:40:00,1.1
2020-01-03 00:50:00,0.69
2020-01-03 01:00:00,1.18
2020-01-03 01:10:00,2.45
2020-01-03 01:20:00,2.8
2020-01-03 01:30:00,2.61
2020-01-03 01:40:00,2.38
2020-01-03 01:50:00,2.13
2020-01-03 02:00:00,3.7
2020-01-03 02:10:00,3.61
2020-01-03 02:20:00,3.68
2020-01-03 02:30:00,3.85
2020-01-03 02:40:00,3.99
2020-01-03 02:50:00,3.13
2020-01-03 03:00:00,3.21
2020-01-03 03:10:00,4.06
2020-01-03 03:20:00,5.42
2020-01-03 03:30:00,5.63
2020-01-03 03:40:00,4.63
2020-01-03 03:50:00,5.04
2020-01-03 04:00:00,3.14
2020-01-03 04:10:00,2.67
2020-01-03 04:20:00,3.34
2020-01-03 04:30:00,4.67
2020-01-03 04:40:00,4.52
2020-01-03 04:50:00,5.2
2020-01-03 05:00:00,4.98
2020-01-03 05:10:00,3.9
2020-01-03 05:20:00,2.9
2020-01-03 05:30:00,3.41
2020-01-03 05:40:00,3.65
2020-01-03 05:50:00,3.83
2020-01-03 06:00:00,4.12
2020-01-03 06:10:00,3.68
2020-01-03 06:20:00,4.27
2020-01-03 06:30:00,4.29
2020-01-03 06:40:00,3.71
2020-01-03 06:50:00,3.54
2020-01-03 07:00:00,3.54
2020-01-03 07:10:00,3.59
2020-01-03 07:20:00,4.64
2020-01-03 07:30:00,3.9
2020-01-03 07:40:00,3.69
2020-01-03 07:50:00,4.3
2020-01-03 08:00:00,4.51
2020-01-03 08:10:00,4.82
2020-01-03 08:20:00,4.2
2020-01-03 08:30:00,2.67
2020-01-03 08:40:00,3.38
2020-01-03 08:50:00,2.42
2020-01-03 09:00:00,2.23
2020-01-03 09:10:00,2.75
2020-01-03 09:20:00,3.27
2020-01-03 09:30:00,2.79
2020-01-03 09:40:00,3.47
2020-01-03 09:50:00,3.2
2020-01-03 10:00:00,3.16
2020-01-03 10:10:00,2.57
2020-01-03 10:20:00,2.48
2020-01-03 10:30:00,2.16
2020-01-03 10:40:00,3.16
2020-01-03 10:50:00,1.49
2020-01-03 11:00:00,1.61
2020-01-03 11:10:00,1.97
2020-01-03 11:20:00,1.83
2020-01-03 11:30:00,1.91
2020-01-03 11:40:00,1.79
2020-01-03 11:50:00,1.55
2020-01-03 12:00:00,1.19
2020-01-03 12:10:00,1.03
2020-01-03 12:20:00,1.99
2020-01-03 12:30:00,1.62
2020-01-03 12:40:00,4.23
2020-01-03 12:50:00,5.79
2020-01-03 13:00:00,3.01
2020-01-03 13:10:00,6.3
2020-01-03 13:20:00,7.34
2020-01-03 13:30:00,7.51
2020-01-03 13:40:00,7.32
2020-01-03 13:50:00,7.44
2020-01-03 14:00:00,8.79
2020-01-03 14:10:00,7.87
2020-01-03 14:20:00,7.61
2020-01-03 14:30:00,7.39
2020-01-03 14:40:00,8.45
2020-01-03 14:50:00,7.18
2020-01-03 15:00:00,6.4
2020-01-03 15:10:00,6.31
2020-01-03 15:20:00,6.19
2020-01-03 15:30:00,5.63
2020-01-03 15:40:00,5.51
2020-01-03 15:50:00,5.3
2020-01-03 16:00:00,4.93
2020-01-03 16:10:00,4.87
2020-01-03 16:20:00,5.39
2020-01-03 16:30:00,2.91
2020-01-03 16:40:00,3.6
2020-01-03 16:50:00,3.88
2020-01-03 17:00:00,3.62
2020-01-03 17:10:00,5.16
2020-01-03 17:20:00,5.74
2020-01-03 17:30:00,5.3
2020-01-03 17:40:00,4.82
2020-01-03 17:50:00,4.55
2020-01-03 18:00:00,4.04
2020-01-03 18:10:00,4.67
2020-01-03 18:20:00,4.86
2020-01-03 18:30:00,4.17
2020-01-03 18:40:00,4.13
2020-01-03 18:50:00,4.56
2020-01-03 19:00:00,5.25
2020-01-03 19:10:00,5.35
2020-01-03 19:20:00,5.89
2020-01-03 19:30:00,6.1
2020-01-03 19:40:00,6.19
2020-01-03 19:50:00,5.77
2020-01-03 20:00:00,6.33
2020-01-03 20:10:00,6.62
2020-01-03 20:20:00,6.99
2020-01-03 20:30:00,5.95
2020-01-03 20:40:00,6.03
2020-01-03 20:50:00,6.29
2020-01-03 21:00:00,6.1
2020-01-03 21:10:00,4.56
2020-01-03 21:20:00,4.05
2020-01-03 21:30:00,2.87
2020-01-03 21:40:00,2.73
2020-01-03 21:50:00,3.41
2020-01-03 22:00:00,2.76
2020-01-03 22:10:00,1.63
2020-01-03 22:20:00,2.01
2020-01-03 22:30:00,2.49
2020-01-03 22:40:00,0.91
2020-01-03 22:50:00,1.6
2020-01-03 23:00:00,1.37
2020-01-03 23:10:00,1.51
2020-01-03 23:20:00,1.76
2020-01-03 23:30:00,2.36
2020-01-03 23:40:00,1.51
2020-01-03 23:50:00,2.13
2020-01-04 00:00:00,1.84
2020-01-04 00:10:00,1.88
2020-01-04 00:20:00,2.21
2020-01-04 00:30:00,2.64
2020-01-04 00:40:00,2.05
2020-01-04 00:50:00,2.06
2020-01-04 01:00:00,1.79
2020-01-04 01:10:00,2.18
2020-01-04 01:20:00,2.35
2020-01-04 01:30:00,1.93
2020-01-04 01:40:00,2.26
2020-01-04 01:50:00,2.38
2020-01-04 02:00:00,1.45
2020-01-04 02:10:00,1.22
2020-01-04 02:20:00,2.32
2020-01-04 02:30:00,1.91
2020-01-04 02:40:00,2.56
2020-01-04 02:50:00,1.36
2020-01-04 03:00:00,1.71
2020-01-04 03:10:00,1.38
2020-01-04 03:20:00,1.49
2020-01-04 03:30:00,2.24
2020-01-04 03:40:00,1.81
2020-01-04 03:50:00,1.56
2020-01-04 04:00:00,1.16
2020-01-04 04:10:00,0.95
2020-01-04 04:20:00,1.39
2020-01-04 04:30:00,1.86
2020-01-04 04:40:00,2.01
2020-01-04 04:50:00,1.9
2020-01-04 05:00:00,1.66
2020-01-04 05:10:00,1.94
2020-01-04 05:20:00,2.01
2020-01-04 05:30:00,2.04
2020-01-04 05:40:00,1.98
2020-01-04 05:50:00,1.82
2020-01-04 06:00:00,2.19
2020-01-04 06:10:00,2.01
2020-01-04 06:20:00,1.94
2020-01-04 06:30:00,1.98
2020-01-04 06:40:00,1.27
2020-01-04 06:50:00,1.42
2020-01-04 07:00:00,1.1
2020-01-04 07:10:00,0.79
2020-01-04 07:20:00,0.98
2020-01-04 07:30:00,0.9
2020-01-04 07:40:00,1.02
2020-01-04 07:50:00,1.08
2020-01-04 08:00:00,1.37
2020-01-04 08:10:00,1.58
2020-01-04 08:20:00,1.26
2020-01-04 08:30:00,0.98
2020-01-04 08:40:00,1.34
2020-01-04 08:50:00,2.15
2020-01-04 09:00:00,1.97
2020-01-04 09:10:00,2.51
2020-01-04 09:20:00,2.43
2020-01-04 09:30:00,2.36
2020-01-04 09:40:00,2.43
2020-01-04 09:50:00,2.52
2020-01-04 10:00:00,2.13
2020-01-04 10:10:00,2.15
2020-01-04 10:20:00,2.37
2020-01-04 10:30:00,2.44
2020-01-04 10:40:00,2.37
2020-01-04 10:50:00,2.09
2020-01-04 11:00:00,1.89
2020-01-04 11:10:00,2.12
2020-01-04 11:20:00,1.54
2020-01-04 11:30:00,2.59
2020-01-04 11:40:00,2.85
2020-01-04 11:50:00,2.36
2020-01-04 12:00:00,3.44
2020-01-04 12:10:00,2.82
2020-01-04 12:20:00,2.92
2020-01-04 12:30:00,3.21
2020-01-04 12:40:00,1.95
2020-01-04 12:50:00,3.16
2020-01-04 13:00:00,1.88
2020-01-04 13:10:00,3.62
2020-01-04 13:20:00,2.59
2020-01-04 13:30:00,2.85
2020-01-04 13:40:00,4.61
2020-01-04 13:50:00,3.02
2020-01-04 14:00:00,4.26
2020-01-04 14:10:00,3.99
2020-01-04 14:20:00,3.08
2020-01-04 14:30:00,3.81
2020-01-04 14:40:00,3.44
2020-01-04 14:50:00,3.79
2020-01-04 15:00:00,3.5
2020-01-04 15:10:00,3.29
2020-01-04 15:20:00,3.36
2020-01-04 15:30:00,2.97
2020-01-04 15:40:00,2.89
2020-01-04 15:50:00,3.23
2020-01-04 16:00:00,3.56
2020-01-04 16:10:00,3.03
2020-01-04 16:20:00,3.56
2020-01-04 16:30:00,2.77
2020-01-04 16:40:00,2.88
2020-01-04 16:50:00,2.69
2020-01-04 17:00:00,2.35
2020-01-04 17:10:00,2.28
2020-01-04 17:20:00,3.85
2020-01-04 17:30:00,3.94
2020-01-04 17:40:00,3.52
2020-01-04 17:50:00,2.99
2020-01-04 18:00:00,3.05
2020-01-04 18:10:00,1.85
2020-01-04 18:20:00,2.04
2020-01-04 18:30:00,2.02
2020-01-04 18:40:00,1.53
2020-01-04 18:50:00,1.84
2020-01-04 19:00:00,1.79
2020-01-04 19:10:00,2.21
2020-01-04 19:20:00,2.44
2020-01-04 19:30:00,2.7
2020-01-04 19:40:00,2.34
2020-01-04 19:50:00,2.19
2020-01-04 20:00:00,2.32
2020-01-04 20:10:00,1.9
2020-01-04 20:20:00,1.69
2020-01-04 20:30:00,1.72
2020-01-04 20:40:00,1.72
2020-01-04 20:50:00,1.98
2020-01-04 21:00:00,2.56
2020-01-04 21:10:00,2.03
2020-01-04 21:20:00,1.81
2020-01-04 21:30:00,1.91
2020-01-04 21:40:00,1.59
2020-01-04 21:50:00,1.77
2020-01-04 22:00:00,2.38
2020-01-04 22:10:00,2.45
2020-01-04 22:20:00,2.96
2020-01-04 22:30:00,2.51
2020-01-04 22:40:00,2.15
2020-01-04 22:50:00,2.48
2020-01-04 23:00:00,2.74
2020-01-04 23:10:00,2.66
2020-01-04 23:20:00,2.01
2020-01-04 23:30:00,1.59
2020-01-04 23:40:00,2.14
2020-01-04 23:50:00,1.73
2020-01-05 00:00:00,1.85
2020-01-05 00:10:00,2.28
2020-01-05 00:20:00,1.67
2020-01-05 00:30:00,1.77
2020-01-05 00:40:00,1.83
2020-01-05 00:50:00,1.79
2020-01-05 01:00:00,1.59
2020-01-05 01:10:00,1.16
2020-01-05 01:20:00,1.62
2020-01-05 01:30:00,2.17
2020-01-05 01:40:00,2.43
2020-01-05 01:50:00,2.58
2020-01-05 02:00:00,2.29
2020-01-05 02:10:00,2.82
2020-01-05 02:20:00,3.02
2020-01-05 02:30:00,3.01
2020-01-05 02:40:00,2.51
2020-01-05 02:50:00,2.61
2020-01-05 03:00:00,2.35
2020-01-05 03:10:00,2.71
2020-01-05 03:20:00,2.73
2020-01-05 03:30:00,2.63
2020-01-05 03:40:00,2.81
2020-01-05 03:50:00,2.86
2020-01-05 04:00:00,2.17
2020-01-05 04:10:00,1.84
2020-01-05 04:20:00,1.4
2020-01-05 04:30:00,1.85
2020-01-05 04:40:00,2.0
2020-01-05 04:50:00,2.0
2020-01-05 05:00:00,1.54
2020-01-05 05:10:00,1.65
2020-01-05 05:20:00,1.33
2020-01-05 05:30:00,1.4
2020-01-05 05:40:00,1.32
2020-01-05 05:50:00,1.5
2020-01-05 06:00:00,1.77
2020-01-05 06:10:00,1.65
2020-01-05 06:20:00,2.15
2020-01-05 06:30:00,2.17
2020-01-05 06:40:00,1.46
2020-01-05 06:50:00,1.65
2020-01-05 07:00:00,1.57
2020-01-05 07:10:00,1.61
2020-01-05 07:20:00,1.28
2020-01-05 07:30:00,1.31
2020-01-05 07:40:00,1.2
2020-01-05 07:50:00,1.49
2020-01-05 08:00:00,1.28
2020-01-05 08:10:00,1.01
2020-01-05 08:20:00,1.21
2020-01-05 08:30:00,1.44
2020-01-05 08:40:00,1.3
2020-01-05 08:50:00,1.61
2020-01-05 09:00:00,1.75
2020-01-05 09:10:00,1.55
2020-01-05 09:20:00,1.88
2020-01-05 09:30:00,1.59
2020-01-05 09:40:00,1.4
2020-01-05 09:50:00,1.09
2020-01-05 10:00:00,0.8
2020-01-05 10:10:00,0.96
2020-01-05 10:20:00,0.55
2020-01-05 10:30:00,0.94
2020-01-05 10:40:00,0.66
2020-01-05 10:50:00,0.7
2020-01-05 11:00:00,1.13
2020-01-05 11:10:00,1.94
2020-01-05 11:20:00,2.01
2020-01-05 11:30:00,2.15
2020-01-05 11:40:00,1.64
2020-01-05 11:50:00,1.58
2020-01-05 12:00:00,2.57
2020-01-05 12:10:00,2.27
2020-01-05 12:20:00,1.98
2020-01-05 12:30:00,2.39
2020-01-05 12:40:00,2.64
2020-01-05 12:50:00,1.95
2020-01-05 13:00:00,2.04
2020-01-05 13:10:00,3.14
2020-01-05 13:20:00,2.87
2020-01-05 13:30:00,3.06
2020-01-05 13:40:00,2.74
2020-01-05 13:50:00,2.57
2020-01-05 14:00:00,2.6
2020-01-05 14:10:00,2.86
2020-01-05 14:20:00,2.69
2020-01-05 14:30:00,2.73
2020-01-05 14:40:00,2.43
2020-01-05 14:50:00,2.01
2020-01-05 15:00:00,1.85
2020-01-05 15:10:00,1.66
2020-01-05 15:20:00,1.98
2020-01-05 15:30:00,1.33
2020-01-05 15:40:00,1.02
2020-01-05 15:50:00,1.43
2020-01-05 16:00:00,1.26
2020-01-05 16:10:00,1.37
2020-01-05 16:20:00,1.4
2020-01-05 16:30:00,0.93
2020-01-05 16:40:00,0.9
2020-01-05 16:50:00,0.74
2020-01-05 17:00:00,0.4
2020-01-05 17:10:00,0.83
2020-01-05 17:20:00,0.97
2020-01-05 17:30:00,1.19
2020-01-05 17:40:00,1.13
2020-01-05 17:50:00,1.45
2020-01-05 18:00:00,1.58
2020-01-05 18:10:00,1.33
2020-01-05 18:20:00,1.02
2020-01-05 18:30:00,1.34
2020-01-05 18:40:00,1.31
2020-01-05 18:50:00,1.37
2020-01-05 19:00:00,1.77
2020-01-05 19:10:00,2.33
2020-01-05 19:20:00,2.21
2020-01-05 19:30:00,1.79
2020-01-05 19:40:00,1.54
2020-01-05 19:50:00,1.86
2020-01-05 20:00:00,2.13
2020-01-05 20:10:00,2.24
2020-01-05 20:20:00,2.47
2020-01-05 20:30:00,2.48
2020-01-05 20:40:00,2.36
2020-01-05 20:50:00,2.57
2020-01-05 21:00:00,2.33
2020-01-05 21:10:00,2.27
2020-01-05 21:20:00,2.05
2020-01-05 21:30:00,1.93
2020-01-05 21:40:00,1.92
2020-01-05 21:50:00,1.78
2020-01-05 22:00:00,1.91
2020-01-05 22:10:00,1.38
2020-01-05 22:20:00,1.47
2020-01-05 22:30:00,1.69
2020-01-05 22:40:00,1.8
2020-01-05 22:50:00,1.86
2020-01-05 23:00:00,1.89
2020-01-05 23:10:00,1.66
2020-01-05 23:20:00,1.46
2020-01-05 23:30:00,1.15
2020-01-05 23:40:00,0.81
2020-01-05 23:50:00,0.97
2020-01-06 00:00:00,1.15
2020-01-06 00:10:00,1.08
2020-01-06 00:20:00,0.91
2020-01-06 00:30:00,1.33
2020-01-06 00:40:00,1.5
2020-01-06 00:50:00,1.54
2020-01-06 01:00:00,1.61
2020-01-06 01:10:00,1.67
2020-01-06 01:20:00,2.3
2020-01-06 01:30:00,2.73
2020-01-06 01:40:00,2.37
2020-01-06 01:50:00,2.01
2020-01-06 02:00:00,1.96
2020-01-06 02:10:00,2.29
2020-01-06 02:20:00,2.39
2020-01-06 02:30:00,2.21
2020-01-06 02:40:00,2.24
2020-01-06 02:50:00,1.83
2020-01-06 03:00:00,1.84
2020-01-06 03:10:00,1.65
2020-01-06 03:20:00,1.95
2020-01-06 03:30:00,1.67
2020-01-06 03:40:00,1.1
2020-01-06 03:50:00,1.12
2020-01-06 04:00:00,0.88
2020-01-06 04:10:00,1.06
2020-01-06 04:20:00,1.19
2020-01-06 04:30:00,0.91
2020-01-06 04:40:00,0.92
2020-01-06 04:50:00,1.34
2020-01-06 05:00:00,1.07
2020-01-06 05:10:00,1.37
2020-01-06 05:20:00,1.3
2020-01-06 05:30:00,1.09
2020-01-06 05:40:00,1.4
2020-01-06 05:50:00,1.28
2020-01-06 06:00:00,1.63
2020-01-06 06:10:00,1.48
2020-01-06 06:20:00,1.37
2020-01-06 06:30:00,0.86
2020-01-06 06:40:00,0.93
2020-01-06 06:50:00,0.82
2020-01-06 07:00:00,0.3
2020-01-06 07:10:00,0.41
2020-01-06 07:20:00,0.78
2020-01-06 07:30:00,0.62
2020-01-06 07:40:00,0.5
2020-01-06 07:50:00,0.37
2020-01-06 08:00:00,0.52
2020-01-06 08:10:00,0.28
2020-01-06 08:20:00,0.28
2020-01-06 08:30:00,0.52
2020-01-06 08:40:00,0.35
2020-01-06 08:50:00,0.91
2020-01-06 09:00:00,0.8
2020-01-06 09:10:00,0.44
2020-01-06 09:20:00,0.41
2020-01-06 09:30:00,0.25
2020-01-06 09:40:00,0.25
2020-01-06 09:50:00,0.33
2020-01-06 10:00:00,0.35
2020-01-06 10:10:00,0.73
2020-01-06 10:20:00,1.12
2020-01-06 10:30:00,0.68
2020-01-06 10:40:00,1.22
2020-01-06 10:50:00,1.23
2020-01-06 11:00:00,0.83
2020-01-06 11:10:00,0.46
2020-01-06 11:20:00,0.79
2020-01-06 11:30:00,1.3
2020-01-06 11:40:00,1.29
2020-01-06 11:50:00,1.58
2020-01-06 12:00:00,1.29
2020-01-06 12:10:00,1.22
2020-01-06 12:20:00,1.55
2020-01-06 12:30:00,1.91
2020-01-06 12:40:00,2.11
2020-01-06 12:50:00,1.96
2020-01-06 13:00:00,1.58
2020-01-06 13:10:00,1.91
2020-01-06 13:20:00,2.06
2020-01-06 13:30:00,2.41
2020-01-06 13:40:00,2.27
2020-01-06 13:50:00,2.53
2020-01-06 14:00:00,2.81
2020-01-06 14:10:00,2.58
2020-01-06 14:20:00,2.57
2020-01-06 14:30:00,3.21
2020-01-06 14:40:00,3.02
2020-01-06 14:50:00,3.75
2020-01-06 15:00:00,3.26
2020-01-06 15:10:00,2.27
2020-01-06 15:20:00,2.41
2020-01-06 15:30:00,1.97
2020-01-06 15:40:00,1.92
2020-01-06 15:50:00,2.07
2020-01-06 16:00:00,2.2
2020-01-06 16:10:00,2.11
2020-01-06 16:20:00,2.08
2020-01-06 16:30:00,1.79
2020-01-06 16:40:00,1.86
2020-01-06 16:50:00,1.99
2020-01-06 17:00:00,2.04
