timestamp,value
2020-01-03 09:00:00,83.7
2020-01-03 09:10:00,83.4
2020-01-03 09:20:00,83.0
2020-01-03 09:30:00,83.7
2020-01-03 09:40:00,84.0
2020-01-03 09:50:00,84.1
2020-01-03 10:00:00,84.0
2020-01-03 10:10:00,83.9
2020-01-03 10:20:00,83.7
2020-01-03 10:30:00,83.6
2020-01-03 10:40:00,83.3
2020-01-03 10:50:00,82.8
2020-01-03 11:00:00,82.3
2020-01-03 11:10:00,82.2
2020-01-03 11:20:00,81.8
2020-01-03 11:30:00,82.0
2020-01-03 11:40:00,81.9
2020-01-03 11:50:00,82.0
2020-01-03 12:00:00,81.3
2020-01-03 12:10:00,80.6
2020-01-03 12:20:00,80.4
2020-01-03 12:30:00,80.2
2020-01-03 12:40:00,78.3
2020-01-03 12:50:00,74.7
2020-01-03 13:00:00,73.7
2020-01-03 13:10:00,73.3
2020-01-03 13:20:00,73.3
2020-01-03 13:30:00,73.5
2020-01-03 13:40:00,73.9
2020-01-03 13:50:00,74.6
2020-01-03 14:00:00,74.8
2020-01-03 14:10:00,75.1
2020-01-03 14:20:00,75.6
2020-01-03 14:30:00,75.9
2020-01-03 14:40:00,76.2
2020-01-03 14:50:00,76.8
2020-01-03 15:00:00,76.7
2020-01-03 15:10:00,77.0
2020-01-03 15:20:00,76.7
2020-01-03 15:30:00,76.5
2020-01-03 15:40:00,76.5
2020-01-03 15:50:00,76.5
2020-01-03 16:00:00,76.6
2020-01-03 16:10:00,76.8
2020-01-03 16:20:00,77.0
2020-01-03 16:30:00,77.3
2020-01-03 16:40:00,77.8
2020-01-03 16:50:00,77.6
2020-01-03 17:00:00,77.8
2020-01-03 17:10:00,78.1
2020-01-03 17:20:00,78.7
2020-01-03 17:30:00,79.2
2020-01-03 17:40:00,79.6
2020-01-03 17:50:00,80.0
2020-01-03 18:00:00,79.9
2020-01-03 18:10:00,80.1
2020-01-03 18:20:00,81.0
2020-01-03 18:30:00,81.7
2020-01-03 18:40:00,81.5
2020-01-03 18:50:00,80.7
2020-01-03 19:00:00,80.0
2020-01-03 19:10:00,79.5
2020-01-03 19:20:00,79.7
2020-01-03 19:30:00,80.3
2020-01-03 19:40:00,79.7
2020-01-03 19:50:00,79.7
2020-01-03 20:00:00,79.4
2020-01-03 20:10:00,78.9
2020-01-03 20:20:00,79.0
2020-01-03 20:30:00,79.2
2020-01-03 20:40:00,79.2
2020-01-03 20:50:00,79.4
2020-01-03 21:00:00,78.8
2020-01-03 21:10:00,79.1
2020-01-03 21:20:00,79.2
2020-01-03 21:30:00,79.6
2020-01-03 21:40:00,80.2
2020-01-03 21:50:00,80.5
2020-01-03 22:00:00,80.0
2020-01-03 22:10:00,80.7
2020-01-03 22:20:00,83.6
2020-01-03 22:30:00,85.2
2020-01-03 22:40:00,85.3
2020-01-03 22:50:00,84.8
2020-01-03 23:00:00,84.0
2020-01-03 23:10:00,83.5
2020-01-03 23:20:00,84.3
2020-01-03 23:30:00,87.2
2020-01-03 23:40:00,89.3
2020-01-03 23:50:00,89.2
2020-01-04 00:00:00,87.5
2020-01-04 00:10:00,85.0
2020-01-04 00:20:00,85.2
2020-01-04 00:30:00,85.8
2020-01-04 00:40:00,85.3
2020-01-04 00:50:00,84.6
2020-01-04 01:00:00,84.1
2020-01-04 01:10:00,83.3
2020-01-04 01:20:00,83.8
2020-01-04 01:30:00,85.0
2020-01-04 01:40:00,85.4
2020-01-04 01:50:00,84.6
2020-01-04 02:00:00,83.7
2020-01-04 02:10:00,83.5
2020-01-04 02:20:00,83.2
2020-01-04 02:30:00,81.1
2020-01-04 02:40:00,81.3
2020-01-04 02:50:00,83.7
2020-01-04 03:00:00,84.8
2020-01-04 03:10:00,84.7
2020-01-04 03:20:00,85.1
2020-01-04 03:30:00,84.9
2020-01-04 03:40:00,84.0
2020-01-04 03:50:00,82.7
2020-01-04 04:00:00,81.8
2020-01-04 04:10:00,81.3
2020-01-04 04:20:00,80.8
2020-01-04 04:30:00,80.3
2020-01-04 04:40:00,80.4
2020-01-04 04:50:00,80.3
2020-01-04 05:00:00,80.1
2020-01-04 05:10:00,79.7
2020-01-04 05:20:00,79.4
2020-01-04 05:30:00,79.1
2020-01-04 05:40:00,79.0
2020-01-04 05:50:00,79.0
2020-01-04 06:00:00,79.0
2020-01-04 06:10:00,79.3
2020-01-04 06:20:00,80.1
2020-01-04 06:30:00,80.5
2020-01-04 06:40:00,80.6
2020-01-04 06:50:00,80.2
2020-01-04 07:00:00,80.4
2020-01-04 07:10:00,79.6
2020-01-04 07:20:00,79.2
2020-01-04 07:30:00,79.2
2020-01-04 07:40:00,79.3
2020-01-04 07:50:00,78.8
2020-01-04 08:00:00,78.4
2020-01-04 08:10:00,78.0
2020-01-04 08:20:00,77.2
2020-01-04 08:30:00,76.8
2020-01-04 08:40:00,76.4
2020-01-04 08:50:00,76.3
2020-01-04 09:00:00,76.4
2020-01-04 09:10:00,76.0
2020-01-04 09:20:00,75.4
2020-01-04 09:30:00,74.8
2020-01-04 09:40:00,74.7
2020-01-04 09:50:00,74.1
2020-01-04 10:00:00,73.8
2020-01-04 10:10:00,73.3
2020-01-04 10:20:00,72.8
2020-01-04 10:30:00,72.8
2020-01-04 10:40:00,72.7
2020-01-04 10:50:00,73.7
2020-01-04 11:00:00,74.2
2020-01-04 11:10:00,74.5
2020-01-04 11:20:00,74.9
2020-01-04 11:30:00,74.7
2020-01-04 11:40:00,74.4
2020-01-04 11:50:00,74.0
2020-01-04 12:00:00,73.8
2020-01-04 12:10:00,73.4
2020-01-04 12:20:00,72.8
2020-01-04 12:30:00,72.4
2020-01-04 12:40:00,72.2
2020-01-04 12:50:00,71.8
2020-01-04 13:00:00,71.7
2020-01-04 13:10:00,71.1
2020-01-04 13:20:00,70.9
2020-01-04 13:30:00,70.5
2020-01-04 13:40:00,69.93
2020-01-04 13:50:00,70.0
2020-01-04 14:00:00,69.71
2020-01-04 14:10:00,69.66
2020-01-04 14:20:00,69.68
2020-01-04 14:30:00,71.2
2020-01-04 14:40:00,74.0
2020-01-04 14:50:00,77.8
2020-01-04 15:00:00,80.5
2020-01-04 15:10:00,82.7
2020-01-04 15:20:00,83.2
2020-01-04 15:30:00,82.9
2020-01-04 15:40:00,82.4
2020-01-04 15:50:00,81.9
2020-01-04 16:00:00,81.7
2020-01-04 16:10:00,81.4
2020-01-04 16:20:00,80.8
2020-01-04 16:30:00,80.3
2020-01-04 16:40:00,80.8
2020-01-04 16:50:00,80.8
2020-01-04 17:00:00,80.8
2020-01-04 17:10:00,80.8
2020-01-04 17:20:00,80.4
2020-01-04 17:30:00,80.0
2020-01-04 17:40:00,79.2
2020-01-04 17:50:00,79.2
2020-01-04 18:00:00,81.0
2020-01-04 18:10:00,83.7
2020-01-04 18:20:00,85.9
2020-01-04 18:30:00,87.4
2020-01-04 18:40:00,89.3
2020-01-04 18:50:00,90.5
2020-01-04 19:00:00,91.2
2020-01-04 19:10:00,90.6
2020-01-04 19:20:00,90.1
2020-01-04 19:30:00,90.9
2020-01-04 19:40:00,91.4
2020-01-04 19:50:00,90.6
2020-01-04 20:00:00,89.7
2020-01-04 20:10:00,90.0
2020-01-04 20:20:00,90.3
2020-01-04 20:30:00,90.3
2020-01-04 20:40:00,90.0
2020-01-04 20:50:00,89.5
2020-01-04 21:00:00,88.7
2020-01-04 21:10:00,88.1
2020-01-04 21:20:00,87.9
2020-01-04 21:30:00,87.9
2020-01-04 21:40:00,87.8
2020-01-04 21:50:00,87.5
2020-01-04 22:00:00,87.5
2020-01-04 22:10:00,87.2
2020-01-04 22:20:00,86.8
2020-01-04 22:30:00,86.3
2020-01-04 22:40:00,86.0
2020-01-04 22:50:00,84.4
2020-01-04 23:00:00,84.4
2020-01-04 23:10:00,84.0
2020-01-04 23:20:00,83.7
2020-01-04 23:30:00,85.1
2020-01-04 23:40:00,85.7
2020-01-04 23:50:00,85.8
2020-01-05 00:00:00,85.3
2020-01-05 00:10:00,84.6
2020-01-05 00:20:00,84.0
2020-01-05 00:30:00,82.7
2020-01-05 00:40:00,80.6
2020-01-05 00:50:00,79.9
2020-01-05 01:00:00,78.9
2020-01-05 01:10:00,79.1
2020-01-05 01:20:00,80.0
2020-01-05 01:30:00,80.2
2020-01-05 01:40:00,80.1
2020-01-05 01:50:00,80.2
2020-01-05 02:00:00,79.7
2020-01-05 02:10:00,80.7
2020-01-05 02:20:00,81.2
2020-01-05 02:30:00,80.7
2020-01-05 02:40:00,79.7
2020-01-05 02:50:00,79.2
2020-01-05 03:00:00,79.0
2020-01-05 03:10:00,79.6
2020-01-05 03:20:00,79.7
2020-01-05 03:30:00,79.6
2020-01-05 03:40:00,79.2
2020-01-05 03:50:00,78.8
2020-01-05 04:00:00,78.3
2020-01-05 04:10:00,77.9
2020-01-05 04:20:00,78.1
2020-01-05 04:30:00,78.7
2020-01-05 04:40:00,78.9
2020-01-05 04:50:00,79.1
2020-01-05 05:00:00,79.3
2020-01-05 05:10:00,78.7
2020-01-05 05:20:00,78.4
2020-01-05 05:30:00,78.3
2020-01-05 05:40:00,78.3
2020-01-05 05:50:00,77.8
2020-01-05 06:00:00,76.3
2020-01-05 06:10:00,75.2
2020-01-05 06:20:00,74.8
2020-01-05 06:30:00,75.1
2020-01-05 06:40:00,74.7
2020-01-05 06:50:00,73.0
2020-01-05 07:00:00,71.5
2020-01-05 07:10:00,72.1
2020-01-05 07:20:00,71.2
2020-01-05 07:30:00,70.5
2020-01-05 07:40:00,69.6
2020-01-05 07:50:00,69.94
2020-01-05 08:00:00,69.69
2020-01-05 08:10:00,71.1
2020-01-05 08:20:00,71.1
2020-01-05 08:30:00,70.0
2020-01-05 08:40:00,69.33
2020-01-05 08:50:00,70.1
2020-01-05 09:00:00,70.0
2020-01-05 09:10:00,68.74
2020-01-05 09:20:00,68.01
2020-01-05 09:30:00,67.84
2020-01-05 09:40:00,68.55
2020-01-05 09:50:00,71.5
2020-01-05 10:00:00,79.9
2020-01-05 10:10:00,81.5
2020-01-05 10:20:00,80.9
2020-01-05 10:30:00,80.5
2020-01-05 10:40:00,80.0
2020-01-05 10:50:00,79.1
2020-01-05 11:00:00,77.6
2020-01-05 11:10:00,74.2
2020-01-05 11:20:00,71.4
2020-01-05 11:30:00,71.7
2020-01-05 11:40:00,72.1
2020-01-05 11:50:00,74.1
2020-01-05 12:00:00,68.9
2020-01-05 12:10:00,68.49
2020-01-05 12:20:00,68.51
2020-01-05 12:30:00,67.7
2020-01-05 12:40:00,67.72
2020-01-05 12:50:00,67.92
2020-01-05 13:00:00,67.99
2020-01-05 13:10:00,67.63
2020-01-05 13:20:00,67.5
2020-01-05 13:30:00,67.41
2020-01-05 13:40:00,67.89
2020-01-05 13:50:00,67.22
2020-01-05 14:00:00,66.15
2020-01-05 14:10:00,65.84
2020-01-05 14:20:00,65.22
2020-01-05 14:30:00,65.75
2020-01-05 14:40:00,66.06
2020-01-05 14:50:00,65.68
2020-01-05 15:00:00,66.46
2020-01-05 15:10:00,67.79
2020-01-05 15:20:00,68.53
2020-01-05 15:30:00,69.6
2020-01-05 15:40:00,70.3
2020-01-05 15:50:00,71.1
2020-01-05 16:00:00,71.4
2020-01-05 16:10:00,71.9
2020-01-05 16:20:00,72.9
2020-01-05 16:30:00,73.7
2020-01-05 16:40:00,74.4
2020-01-05 16:50:00,74.7
2020-01-05 17:00:00,75.0
2020-01-05 17:10:00,75.4
2020-01-05 17:20:00,76.2
2020-01-05 17:30:00,77.5
2020-01-05 17:40:00,78.2
2020-01-05 17:50:00,77.4
2020-01-05 18:00:00,77.4
2020-01-05 18:10:00,77.7
2020-01-05 18:20:00,78.1
2020-01-05 18:30:00,78.7
2020-01-05 18:40:00,79.6
2020-01-05 18:50:00,80.3
2020-01-05 19:00:00,82.1
2020-01-05 19:10:00,82.9
2020-01-05 19:20:00,83.2
2020-01-05 19:30:00,82.7
2020-01-05 19:40:00,82.7
2020-01-05 19:50:00,82.5
2020-01-05 20:00:00,82.9
2020-01-05 20:10:00,83.6
2020-01-05 20:20:00,83.0
2020-01-05 20:30:00,83.4
2020-01-05 20:40:00,84.1
2020-01-05 20:50:00,84.1
2020-01-05 21:00:00,83.6
2020-01-05 21:10:00,83.7
2020-01-05 21:20:00,83.6
2020-01-05 21:30:00,83.7
2020-01-05 21:40:00,83.8
2020-01-05 21:50:00,84.0
2020-01-05 22:00:00,84.1
2020-01-05 22:10:00,84.4
2020-01-05 22:20:00,84.1
2020-01-05 22:30:00,83.7
2020-01-05 22:40:00,83.4
2020-01-05 22:50:00,83.5
2020-01-05 23:00:00,83.4
2020-01-05 23:10:00,83.4
2020-01-05 23:20:00,83.9
2020-01-05 23:30:00,83.5
2020-01-05 23:40:00,83.3
2020-01-05 23:50:00,83.3
2020-01-06 00:00:00,83.3
2020-01-06 00:10:00,83.4
2020-01-06 00:20:00,83.5
2020-01-06 00:30:00,83.3
2020-01-06 00:40:00,83.5
2020-01-06 00:50:00,83.4
2020-01-06 01:00:00,83.3
2020-01-06 01:10:00,83.3
2020-01-06 01:20:00,83.5
2020-01-06 01:30:00,83.0
2020-01-06 01:40:00,83.4
2020-01-06 01:50:00,83.5
2020-01-06 02:00:00,83.5
2020-01-06 02:10:00,83.4
2020-01-06 02:20:00,83.3
2020-01-06 02:30:00,83.1
2020-01-06 02:40:00,83.0
2020-01-06 02:50:00,83.4
2020-01-06 03:00:00,83.6
2020-01-06 03:10:00,83.8
2020-01-06 03:20:00,83.6
2020-01-06 03:30:00,83.7
2020-01-06 03:40:00,85.0
2020-01-06 03:50:00,85.7
2020-01-06 04:00:00,86.2
2020-01-06 04:10:00,86.6
2020-01-06 04:20:00,86.5
2020-01-06 04:30:00,86.9
2020-01-06 04:40:00,86.7
2020-01-06 04:50:00,85.9
2020-01-06 05:00:00,86.2
2020-01-06 05:10:00,86.7
2020-01-06 05:20:00,86.6
2020-01-06 05:30:00,86.4
2020-01-06 05:40:00,86.6
2020-01-06 05:50:00,87.0
2020-01-06 06:00:00,87.1
2020-01-06 06:10:00,86.8
2020-01-06 06:20:00,86.6
2020-01-06 06:30:00,86.3
2020-01-06 06:40:00,86.6
2020-01-06 06:50:00,86.6
2020-01-06 07:00:00,86.3
2020-01-06 07:10:00,84.1
2020-01-06 07:20:00,82.4
2020-01-06 07:30:00,82.1
2020-01-06 07:40:00,82.9
2020-01-06 07:50:00,84.4
2020-01-06 08:00:00,85.2
2020-01-06 08:10:00,85.4
2020-01-06 08:20:00,85.5
2020-01-06 08:30:00,85.3
2020-01-06 08:40:00,84.9
2020-01-06 08:50:00,85.4
2020-01-06 09:00:00,86.3
2020-01-06 09:10:00,86.3
2020-01-06 09:20:00,86.0
2020-01-06 09:30:00,85.4
2020-01-06 09:40:00,84.5
2020-01-06 09:50:00,85.5
2020-01-06 10:00:00,85.6
2020-01-06 10:10:00,85.8
2020-01-06 10:20:00,86.6
2020-01-06 10:30:00,86.8
2020-01-06 10:40:00,87.1
2020-01-06 10:50:00,87.0
2020-01-06 11:00:00,86.2
2020-01-06 11:10:00,85.3
2020-01-06 11:20:00,84.0
2020-01-06 11:30:00,82.2
2020-01-06 11:40:00,81.7
2020-01-06 11:50:00,80.7
2020-01-06 12:00:00,80.2
2020-01-06 12:10:00,79.7
2020-01-06 12:20:00,79.4
2020-01-06 12:30:00,79.2
2020-01-06 12:40:00,78.7
2020-01-06 12:50:00,78.6
2020-01-06 13:00:00,78.7
2020-01-06 13:10:00,78.8
2020-01-06 13:20:00,78.6
2020-01-06 13:30:00,78.2
2020-01-06 13:40:00,77.6
2020-01-06 13:50:00,76.9
2020-01-06 14:00:00,76.3
2020-01-06 14:10:00,75.4
2020-01-06 14:20:00,74.1
2020-01-06 14:30:00,71.4
2020-01-06 14:40:00,69.71
2020-01-06 14:50:00,69.14
2020-01-06 15:00:00,69.25
2020-01-06 15:10:00,69.91
2020-01-06 15:20:00,70.1
2020-01-06 15:30:00,70.0
2020-01-06 15:40:00,69.78
2020-01-06 15:50:00,69.91
2020-01-06 16:00:00,70.8
2020-01-06 16:10:00,71.6
2020-01-06 16:20:00,72.1
2020-01-06 16:30:00,72.8
2020-01-06 16:40:00,73.6
2020-01-06 16:50:00,74.2
2020-01-06 17:00:00,74.3
